Index;PartNumber;Material;ID_nom;OD_nom;Len;Weight;ID_pic;OD_pic
8148;2202670310160;EPDM | FDA;267.0;310.0;160;5.579;;
8149;2202670314160;EPDM | FDA;267.0;314.0;160;6.003;;
8150;2202670320160;EPDM | FDA;267.0;320.0;160;6.649;;
8151;2202670325160;EPDM | FDA;267.0;325.0;160;7.196;;
8152;2202670335160;EPDM | FDA;267.0;335.0;160;8.315;;
8153;2202670344160;EPDM | FDA;267.0;344.0;160;9.35;;
8154;2202730295160;EPDM | FDA;273.0;295.0;160;3.51;;
8155;2202730300160;EPDM | FDA;273.0;300.0;160;4.017;;
8156;2202730305160;EPDM | FDA;273.0;305.0;160;4.531;;
8157;2202730310160;EPDM | FDA;273.0;310.0;160;5.054;;
8158;2202730315160;EPDM | FDA;273.0;315.0;160;5.585;;
8159;2202730320160;EPDM | FDA;273.0;320.0;160;6.125;;
8160;2202730325160;EPDM | FDA;273.0;325.0;160;6.672;;
8161;2202730335160;EPDM | FDA;273.0;335.0;160;7.791;;
8162;2202730345160;EPDM | FDA;273.0;345.0;160;8.943;;
8163;2202770300160;EPDM | FDA;277.0;300.0;160;3.661;;
8164;2202770305160;EPDM | FDA;277.0;305.0;160;4.175;;
8165;2202770310160;EPDM | FDA;277.0;310.0;160;4.698;;
8166;2202770315160;EPDM | FDA;277.0;315.0;160;5.229;;
8167;2202770320160;EPDM | FDA;277.0;320.0;160;5.768;;
8168;2202770324160;EPDM | FDA;277.0;324.0;160;6.206;;
8169;2202770330160;EPDM | FDA;277.0;330.0;160;6.871;;
8170;2202770335160;EPDM | FDA;277.0;335.0;160;7.435;;
8171;2202770345160;EPDM | FDA;277.0;345.0;160;8.587;;
8172;2202870310160;EPDM | FDA;287.0;310.0;160;3.785;;
8173;2202870315160;EPDM | FDA;287.0;315.0;160;4.316;;
8174;2202870320160;EPDM | FDA;287.0;320.0;160;4.855;;
8175;2202870325160;EPDM | FDA;287.0;325.0;160;5.403;;
8176;2202870334160;EPDM | FDA;287.0;334.0;160;6.408;;
8177;2202870335160;EPDM | FDA;287.0;335.0;160;6.522;;
8178;2202870345160;EPDM | FDA;287.0;345.0;160;7.674;;
8179;2202870350160;EPDM | FDA;287.0;350.0;160;8.262;;
8180;2202870355160;EPDM | FDA;287.0;355.0;160;8.858;;
8181;2202920315160;EPDM | FDA;292.0;315.0;160;3.848;;
8182;2202920320160;EPDM | FDA;292.0;320.0;160;4.387;;
8183;2202920325160;EPDM | FDA;292.0;325.0;160;4.934;;
8184;2202920330160;EPDM | FDA;292.0;330.0;160;5.49;;
8185;2202920335160;EPDM | FDA;292.0;335.0;160;6.053;;
8186;2202920345160;EPDM | FDA;292.0;345.0;160;7.205;;
8187;2202920355160;EPDM | FDA;292.0;355.0;160;8.389;;
8188;2202920360160;EPDM | FDA;292.0;360.0;160;8.993;;
8189;2202970320160;EPDM | FDA;297.0;320.0;160;3.91;;
8190;2202970325160;EPDM | FDA;297.0;325.0;160;4.457;;
8191;2202970330160;EPDM | FDA;297.0;330.0;160;5.013;;
8192;2202970335160;EPDM | FDA;297.0;335.0;160;5.576;;
8193;2202970344160;EPDM | FDA;297.0;344.0;160;6.611;;
8194;2202970354160;EPDM | FDA;297.0;354.0;160;7.792;;
8195;2202970365160;EPDM | FDA;297.0;365.0;160;9.129;;
8196;2203010325160;EPDM | FDA;301.0;325.0;160;4.07;;
8197;2203010330160;EPDM | FDA;301.0;330.0;160;4.625;;
8198;2203010335160;EPDM | FDA;301.0;335.0;160;5.189;;
8199;2203010340160;EPDM | FDA;301.0;340.0;160;5.761;;
8200;2203010345160;EPDM | FDA;301.0;345.0;160;6.341;;
8201;2203010355160;EPDM | FDA;301.0;355.0;160;7.525;;
8202;2203010365160;EPDM | FDA;301.0;365.0;160;8.742;;
8203;2203070335160;EPDM | FDA;307.0;335.0;160;4.598;;
8204;2203070340160;EPDM | FDA;307.0;340.0;160;5.17;;
8205;2203070345160;EPDM | FDA;307.0;345.0;160;5.75;;
8206;2203070354160;EPDM | FDA;307.0;354.0;160;6.814;;
8207;2203070360160;EPDM | FDA;307.0;360.0;160;7.538;;
8208;2203070365160;EPDM | FDA;307.0;365.0;160;8.151;;
8209;2203070370160;EPDM | FDA;307.0;370.0;160;8.772;;
8210;2203070374160;EPDM | FDA;307.0;374.0;160;9.274;;
8211;2203150345160;EPDM | FDA;315.0;345.0;160;4.944;;
8212;2203150350160;EPDM | FDA;315.0;350.0;160;5.532;;
8213;2203150355160;EPDM | FDA;315.0;355.0;160;6.128;;
8214;2203150360160;EPDM | FDA;315.0;360.0;160;6.732;;
8215;2203150365160;EPDM | FDA;315.0;365.0;160;7.345;;
8216;2203150375160;EPDM | FDA;315.0;375.0;160;8.594;;
8217;2203150390160;EPDM | FDA;315.0;390.0;160;10.53;;
8218;2203220345160;EPDM | FDA;322.0;345.0;160;4.221;;
8219;2203220350160;EPDM | FDA;322.0;350.0;160;4.809;;
8220;2203220355160;EPDM | FDA;322.0;355.0;160;5.406;;
8221;2203220360160;EPDM | FDA;322.0;360.0;160;6.01;;
8222;2203220365160;EPDM | FDA;322.0;365.0;160;6.623;;
8223;2203220375160;EPDM | FDA;322.0;375.0;160;7.872;;
8224;2203220385160;EPDM | FDA;322.0;385.0;160;9.154;;
8225;2203220390160;EPDM | FDA;322.0;390.0;160;9.807;;
8226;2203220395160;EPDM | FDA;322.0;395.0;160;10.469;;
8227;2203220405160;EPDM | FDA;322.0;405.0;160;11.816;;
8228;2203270355160;EPDM | FDA;327.0;355.0;160;4.88;;
8229;2203270360160;EPDM | FDA;327.0;360.0;160;5.484;;
8230;2203270364160;EPDM | FDA;327.0;364.0;160;5.974;;
8231;2203270374160;EPDM | FDA;327.0;374.0;160;7.22;;
8232;2203270384160;EPDM | FDA;327.0;384.0;160;8.499;;
8233;2203270395160;EPDM | FDA;327.0;395.0;160;9.943;;
8234;2203350415160;EPDM | FDA;335.0;415.0;160;11.812;;
8235;2203370365160;EPDM | FDA;337.0;365.0;160;5.021;;
8236;2203370370160;EPDM | FDA;337.0;370.0;160;5.641;;
8237;2203370374160;EPDM | FDA;337.0;374.0;160;6.144;;
8238;2203370384160;EPDM | FDA;337.0;384.0;160;7.423;;
8239;2203370390160;EPDM | FDA;337.0;390.0;160;8.206;;
8240;2203370406160;EPDM | FDA;337.0;406.0;160;10.351;;
8241;2203450375160;EPDM | FDA;345.0;375.0;160;5.386;;
8242;2203450380160;EPDM | FDA;345.0;380.0;160;6.023;;
8243;2203450384160;EPDM | FDA;345.0;384.0;160;6.538;;
8244;2203450390160;EPDM | FDA;345.0;390.0;160;7.321;;
8245;2203450405160;EPDM | FDA;345.0;405.0;160;9.33;;
8246;2203450415160;EPDM | FDA;345.0;415.0;160;10.71;;
8247;2203450425160;EPDM | FDA;345.0;425.0;160;12.122;;
8248;2203500380160;EPDM | FDA;350.0;380.0;160;5.46;;
8249;2203500390160;EPDM | FDA;350.0;390.0;160;6.758;;
8250;2203500400160;EPDM | FDA;350.0;400.0;160;8.089;;
8251;2203500406160;EPDM | FDA;350.0;406.0;160;8.903;;
8252;2203500415160;EPDM | FDA;350.0;415.0;160;10.147;;
8253;2203500420160;EPDM | FDA;350.0;420.0;160;10.849;;
8254;2203500425160;EPDM | FDA;350.0;425.0;160;11.559;;
8255;2203550385160;EPDM | FDA;355.0;385.0;160;5.533;;
8256;2203550395160;EPDM | FDA;355.0;395.0;160;6.848;;
8257;2203550405160;EPDM | FDA;355.0;405.0;160;8.195;;
8258;2203550415160;EPDM | FDA;355.0;415.0;160;9.575;;
8259;2203550425160;EPDM | FDA;355.0;425.0;160;10.988;;
8260;2203600395160;EPDM | FDA;360.0;395.0;160;6.269;;
8261;2203600406160;EPDM | FDA;360.0;406.0;160;7.752;;
8262;2203600415160;EPDM | FDA;360.0;415.0;160;8.996;;
8263;2203600425160;EPDM | FDA;360.0;425.0;160;10.408;;
8264;2203600430160;EPDM | FDA;360.0;430.0;160;11.126;;
8265;2203600435160;EPDM | FDA;360.0;435.0;160;11.853;;
8266;2203720406160;EPDM | FDA;372.0;406.0;160;6.328;;
8267;2203720415160;EPDM | FDA;372.0;415.0;160;7.571;;
8268;2203720425160;EPDM | FDA;372.0;425.0;160;8.984;;
8269;2203720435160;EPDM | FDA;372.0;435.0;160;10.429;;
8270;2203720445160;EPDM | FDA;372.0;445.0;160;11.906;;
8271;2203800415160;EPDM | FDA;380.0;415.0;160;6.596;;
8272;2203800425160;EPDM | FDA;380.0;425.0;160;8.008;;
8273;2203800435160;EPDM | FDA;380.0;435.0;160;9.453;;
8274;2203800445160;EPDM | FDA;380.0;445.0;160;10.931;;
8275;2203800455160;EPDM | FDA;380.0;455.0;160;12.441;;
8276;2203800465160;EPDM | FDA;380.0;465.0;160;13.984;;
8277;2203850415160;EPDM | FDA;385.0;415.0;160;5.976;;
8278;2203850425160;EPDM | FDA;385.0;425.0;160;7.388;;
8279;2203850435160;EPDM | FDA;385.0;435.0;160;8.833;;
8280;2203850445160;EPDM | FDA;385.0;445.0;160;10.311;;
8281;2203850455160;EPDM | FDA;385.0;455.0;160;11.821;;
8282;2203920425160;EPDM | FDA;392.0;425.0;160;6.506;;
8283;2203920435160;EPDM | FDA;392.0;435.0;160;7.951;;
8284;2203920445160;EPDM | FDA;392.0;445.0;160;9.429;;
8285;2203920455160;EPDM | FDA;392.0;455.0;160;10.939;;
8286;2203920465160;EPDM | FDA;392.0;465.0;160;12.482;;
8287;2203950425160;EPDM | FDA;395.0;425.0;160;6.123;;
8288;2203950435160;EPDM | FDA;395.0;435.0;160;7.568;;
8289;2203950445160;EPDM | FDA;395.0;445.0;160;9.046;;
8290;2203950455160;EPDM | FDA;395.0;455.0;160;10.556;;
8291;2203950465160;EPDM | FDA;395.0;465.0;160;12.099;;
8292;2204000435160;EPDM | FDA;400.0;435.0;160;6.923;;
8293;2204000445160;EPDM | FDA;400.0;445.0;160;8.401;;
8294;2204000455160;EPDM | FDA;400.0;455.0;160;9.911;;
8295;2204000465160;EPDM | FDA;400.0;465.0;160;11.454;;
8296;2204000475160;EPDM | FDA;400.0;475.0;160;13.029;;
8297;2204050435160;EPDM | FDA;405.0;435.0;160;6.27;;
8298;2204050445160;EPDM | FDA;405.0;445.0;160;7.748;;
8299;2204050455160;EPDM | FDA;405.0;455.0;160;9.258;;
8300;2204050465160;EPDM | FDA;405.0;465.0;160;10.801;;
8301;2204050470160;EPDM | FDA;405.0;470.0;160;11.585;;
8302;2204050485160;EPDM | FDA;405.0;485.0;160;13.984;;
8303;2204100435160;EPDM | FDA;410.0;435.0;160;5.609;;
8304;2204150445160;EPDM | FDA;415.0;445.0;160;6.418;;
8305;2204150455160;EPDM | FDA;415.0;455.0;160;7.928;;
8306;2204150465160;EPDM | FDA;415.0;465.0;160;9.471;;
8307;2204150475160;EPDM | FDA;415.0;475.0;160;11.046;;
8308;2204150485160;EPDM | FDA;415.0;485.0;160;12.654;;
8309;2204150495160;EPDM | FDA;415.0;495.0;160;14.295;;
8310;2204220455160;EPDM | FDA;422.0;455.0;160;6.978;;
8311;2204220465160;EPDM | FDA;422.0;465.0;160;8.52;;
8312;2204220470160;EPDM | FDA;422.0;470.0;160;9.304;;
8313;2204220475160;EPDM | FDA;422.0;475.0;160;10.096;;
8314;2204220485160;EPDM | FDA;422.0;485.0;160;11.704;;
8315;2204220495160;EPDM | FDA;422.0;495.0;160;13.344;;
8316;2204250455160;EPDM | FDA;425.0;455.0;160;6.565;;
8317;2204250465160;EPDM | FDA;425.0;465.0;160;8.108;;
8318;2204250475160;EPDM | FDA;425.0;475.0;160;9.684;;
8319;2204250485160;EPDM | FDA;425.0;485.0;160;11.291;;
8320;2204250495160;EPDM | FDA;425.0;495.0;160;12.932;;
8321;2204250515160;EPDM | FDA;425.0;515.0;160;16.311;;
8322;2204300465160;EPDM | FDA;430.0;465.0;160;7.415;;
8323;2204300475160;EPDM | FDA;430.0;475.0;160;8.99;;
8324;2204300485160;EPDM | FDA;430.0;485.0;160;10.598;;
8325;2204300500160;EPDM | FDA;430.0;500.0;160;13.071;;
8326;2204410475160;EPDM | FDA;441.0;475.0;160;7.435;;
8327;2204410485160;EPDM | FDA;441.0;485.0;160;9.043;;
8328;2204410495160;EPDM | FDA;441.0;495.0;160;10.684;;
8329;2204410506160;EPDM | FDA;441.0;506.0;160;12.526;;
8330;2204410515160;EPDM | FDA;441.0;515.0;160;14.063;;
8331;2204410523160;EPDM | FDA;441.0;523.0;160;15.451;;
8332;2204450475160;EPDM | FDA;445.0;475.0;160;6.86;;
8333;2204450485160;EPDM | FDA;445.0;485.0;160;8.468;;
8334;2204450495160;EPDM | FDA;445.0;495.0;160;10.109;;
8335;2204450505160;EPDM | FDA;445.0;505.0;160;11.782;;
8336;2204450515160;EPDM | FDA;445.0;515.0;160;13.488;;
8337;2204450525160;EPDM | FDA;445.0;525.0;160;15.226;;
8338;2204550485160;EPDM | FDA;455.0;485.0;160;7.008;;
8339;2204550495160;EPDM | FDA;455.0;495.0;160;8.648;;
8340;2204550506160;EPDM | FDA;455.0;506.0;160;10.49;;
8341;2204550515160;EPDM | FDA;455.0;515.0;160;12.027;;
8342;2204550525160;EPDM | FDA;455.0;525.0;160;13.765;;
8343;2204550535160;EPDM | FDA;455.0;535.0;160;15.536;;
8344;2204600490160;EPDM | FDA;460.0;490.0;160;7.081;;
8345;2204600500160;EPDM | FDA;460.0;500.0;160;8.738;;
8346;2204600510160;EPDM | FDA;460.0;510.0;160;10.428;;
8347;2204600525160;EPDM | FDA;460.0;525.0;160;13.023;;
8348;2204600535160;EPDM | FDA;460.0;535.0;160;14.794;;
8349;2204650495160;EPDM | FDA;465.0;495.0;160;7.155;;
8350;2204650505160;EPDM | FDA;465.0;505.0;160;8.828;;
8351;2204650515160;EPDM | FDA;465.0;515.0;160;10.534;;
8352;2204650525160;EPDM | FDA;465.0;525.0;160;12.272;;
8353;2204650535160;EPDM | FDA;465.0;535.0;160;14.043;;
8354;2204650545160;EPDM | FDA;465.0;545.0;160;15.847;;
8355;2204700505160;EPDM | FDA;470.0;505.0;160;8.069;;
8356;2204700515160;EPDM | FDA;470.0;515.0;160;9.775;;
8357;2204700520160;EPDM | FDA;470.0;520.0;160;10.64;;
8358;2204700523160;EPDM | FDA;470.0;523.0;160;11.163;;
8359;2204700535160;EPDM | FDA;470.0;535.0;160;13.284;;
8360;2204700545160;EPDM | FDA;470.0;545.0;160;15.088;;
8361;2204700551160;EPDM | FDA;470.0;551.0;160;16.186;;
8362;2204700580160;EPDM | FDA;470.0;580.0;160;21.657;;
8363;2204750505160;EPDM | FDA;475.0;505.0;160;7.302;;
8364;2204750515160;EPDM | FDA;475.0;515.0;160;9.008;;
8365;2204750523160;EPDM | FDA;475.0;523.0;160;10.396;;
8366;2204750535160;EPDM | FDA;475.0;535.0;160;12.517;;
8367;2204750545160;EPDM | FDA;475.0;545.0;160;14.321;;
8368;2204750551160;EPDM | FDA;475.0;551.0;160;15.419;;
8369;2204750567160;EPDM | FDA;475.0;567.0;160;18.404;;
8370;2204850515160;EPDM | FDA;485.0;515.0;160;7.45;;
8371;2204850523160;EPDM | FDA;485.0;523.0;160;8.838;;
8372;2204850535160;EPDM | FDA;485.0;535.0;160;10.959;;
8373;2204850545160;EPDM | FDA;485.0;545.0;160;12.763;;
8374;2204850550160;EPDM | FDA;485.0;550.0;160;13.677;;
8375;2204850567160;EPDM | FDA;485.0;567.0;160;16.845;;
8376;2204900525160;EPDM | FDA;490.0;525.0;160;8.397;;
8377;2204900535160;EPDM | FDA;490.0;535.0;160;10.168;;
8378;2204900545160;EPDM | FDA;490.0;545.0;160;11.971;;
8379;2204900550160;EPDM | FDA;490.0;550.0;160;12.885;;
8380;2204900560160;EPDM | FDA;490.0;560.0;160;14.738;;
8381;2204950525160;EPDM | FDA;495.0;525.0;160;7.597;;
8382;2204950535160;EPDM | FDA;495.0;535.0;160;9.368;;
8383;2204950545160;EPDM | FDA;495.0;545.0;160;11.172;;
8384;2204950551160;EPDM | FDA;495.0;551.0;160;12.27;;
8385;2204950555160;EPDM | FDA;495.0;555.0;160;13.008;;
8386;2204950567160;EPDM | FDA;495.0;567.0;160;15.254;;
8387;2204950581160;EPDM | FDA;495.0;581.0;160;17.934;;
8388;2205000535160;EPDM | FDA;500.0;535.0;160;8.561;;
8389;2205000545160;EPDM | FDA;500.0;545.0;160;10.364;;
8390;2205000551160;EPDM | FDA;500.0;551.0;160;11.462;;
8391;2205000560160;EPDM | FDA;500.0;560.0;160;13.13;;
8392;2205000567160;EPDM | FDA;500.0;567.0;160;14.447;;
8393;2205000581160;EPDM | FDA;500.0;581.0;160;17.127;;
8394;2205050535160;EPDM | FDA;505.0;535.0;160;7.745;;
8395;2205050545160;EPDM | FDA;505.0;545.0;160;9.548;;
8396;2205050555160;EPDM | FDA;505.0;555.0;160;11.384;;
8397;2205050565160;EPDM | FDA;505.0;565.0;160;13.253;;
8398;2205050570160;EPDM | FDA;505.0;570.0;160;14.2;;
8399;2205050581160;EPDM | FDA;505.0;581.0;160;16.311;;
8400;2205090545160;EPDM | FDA;509.0;545.0;160;8.89;;
8401;2205090551160;EPDM | FDA;509.0;551.0;160;9.987;;
8402;2205090560160;EPDM | FDA;509.0;560.0;160;11.656;;
8403;2205090567160;EPDM | FDA;509.0;567.0;160;12.972;;
8404;2205090581160;EPDM | FDA;509.0;581.0;160;15.652;;
8405;2205150545160;EPDM | FDA;515.0;545.0;160;7.892;;
8406;2205150555160;EPDM | FDA;515.0;555.0;160;9.728;;
8407;2205150567160;EPDM | FDA;515.0;567.0;160;11.975;;
8408;2205150575160;EPDM | FDA;515.0;575.0;160;13.498;;
8409;2205150581160;EPDM | FDA;515.0;581.0;160;14.655;;
8410;2205150595160;EPDM | FDA;515.0;595.0;160;17.399;;
8411;2205200555160;EPDM | FDA;520.0;555.0;160;8.888;;
8412;2205200560160;EPDM | FDA;520.0;560.0;160;9.818;;
8413;2205200570160;EPDM | FDA;520.0;570.0;160;11.703;;
8414;2205200590160;EPDM | FDA;520.0;590.0;160;15.571;;
8415;2205200610160;EPDM | FDA;520.0;610.0;160;19.569;;
8416;2205240555160;EPDM | FDA;524.0;555.0;160;8.21;;
8417;2205240567160;EPDM | FDA;524.0;567.0;160;10.456;;
8418;2205240581160;EPDM | FDA;524.0;581.0;160;13.136;;
8419;2205240595160;EPDM | FDA;524.0;595.0;160;15.88;;
8420;2205240610160;EPDM | FDA;524.0;610.0;160;18.891;;
8421;2205400575160;EPDM | FDA;540.0;575.0;160;9.215;;
8422;2205400581160;EPDM | FDA;540.0;581.0;160;10.372;;
8423;2205400585160;EPDM | FDA;540.0;585.0;160;11.149;;
8424;2205400595160;EPDM | FDA;540.0;595.0;160;13.116;;
8425;2205400610160;EPDM | FDA;540.0;610.0;160;16.127;;
8426;2205400625160;EPDM | FDA;540.0;625.0;160;19.211;;
8427;2205500580160;EPDM | FDA;550.0;580.0;160;8.408;;
8428;2205500595160;EPDM | FDA;550.0;595.0;160;11.346;;
8429;2205500610160;EPDM | FDA;550.0;610.0;160;14.356;;
8430;2205500625160;EPDM | FDA;550.0;625.0;160;17.441;;
8431;2205600595160;EPDM | FDA;560.0;595.0;160;9.543;;
8432;2205600610160;EPDM | FDA;560.0;610.0;160;12.554;;
8433;2205600625160;EPDM | FDA;560.0;625.0;160;15.638;;
8434;2205600638160;EPDM | FDA;560.0;638.0;160;18.37;;
8435;2205750610160;EPDM | FDA;575.0;610.0;160;9.788;;
8436;2205750625160;EPDM | FDA;575.0;625.0;160;12.873;;
8437;2205750638160;EPDM | FDA;575.0;638.0;160;15.605;;
8438;2205750645160;EPDM | FDA;575.0;645.0;160;17.099;;
8439;2205750655160;EPDM | FDA;575.0;655.0;160;19.261;;
8440;2205750665160;EPDM | FDA;575.0;665.0;160;21.456;;
8441;2205750675160;EPDM | FDA;575.0;675.0;160;23.683;;
8442;2205850625160;EPDM | FDA;585.0;625.0;160;10.988;;
8443;2205850638160;EPDM | FDA;585.0;638.0;160;13.721;;
8444;2205850655160;EPDM | FDA;585.0;655.0;160;17.377;;
8445;2205850665160;EPDM | FDA;585.0;665.0;160;19.571;;
8446;2205850675160;EPDM | FDA;585.0;675.0;160;21.799;;
8447;2205950638160;EPDM | FDA;595.0;638.0;160;11.804;;
8448;2205950645160;EPDM | FDA;595.0;645.0;160;13.298;;
8449;2205950655160;EPDM | FDA;595.0;655.0;160;15.46;;
8450;2205950665160;EPDM | FDA;595.0;665.0;160;17.654;;
8451;2205950675160;EPDM | FDA;595.0;675.0;160;19.882;;
8452;2206060645160;EPDM | FDA;606.0;645.0;160;11.152;;
8453;2206060655160;EPDM | FDA;606.0;655.0;160;13.314;;
8454;2206060665160;EPDM | FDA;606.0;665.0;160;15.508;;
8455;2206060675160;EPDM | FDA;606.0;675.0;160;17.736;;
8456;2206060685160;EPDM | FDA;606.0;685.0;160;19.995;;
8457;2206150655160;EPDM | FDA;615.0;655.0;160;11.528;;
8458;2206150665160;EPDM | FDA;615.0;665.0;160;13.723;;
8459;2206150675160;EPDM | FDA;615.0;675.0;160;15.95;;
8460;2206150685160;EPDM | FDA;615.0;685.0;160;18.21;;
8461;2206150695160;EPDM | FDA;615.0;695.0;160;20.503;;
8462;2206250648160;EPDM | FDA;625.0;648.0;160;7.997;;
8463;2206250665160;EPDM | FDA;625.0;665.0;160;11.708;;
8464;2206250675160;EPDM | FDA;625.0;675.0;160;13.936;;
8465;2206250685160;EPDM | FDA;625.0;685.0;160;16.195;;
8466;2206250695160;EPDM | FDA;625.0;695.0;160;18.488;;
8467;2206250705160;EPDM | FDA;625.0;705.0;160;20.813;;
8468;2206350675160;EPDM | FDA;635.0;675.0;160;11.888;;
8469;2206350685160;EPDM | FDA;635.0;685.0;160;14.148;;
8470;2206350695160;EPDM | FDA;635.0;695.0;160;16.441;;
8471;2206350705160;EPDM | FDA;635.0;705.0;160;18.766;;
8472;2206350715160;EPDM | FDA;635.0;715.0;160;21.123;;
8473;2206450685160;EPDM | FDA;645.0;685.0;160;12.068;;
8474;2206450695160;EPDM | FDA;645.0;695.0;160;14.361;;
8475;2206450705160;EPDM | FDA;645.0;705.0;160;16.686;;
8476;2206450715160;EPDM | FDA;645.0;715.0;160;19.043;;
8477;2206450725160;EPDM | FDA;645.0;725.0;160;21.434;;
8478;2206550695160;EPDM | FDA;655.0;695.0;160;12.248;;
8479;2206550705160;EPDM | FDA;655.0;705.0;160;14.573;;
8480;2206550715160;EPDM | FDA;655.0;715.0;160;16.931;;
8481;2206550725160;EPDM | FDA;655.0;725.0;160;19.321;;
8482;2206550735160;EPDM | FDA;655.0;735.0;160;21.744;;
8483;2206650705160;EPDM | FDA;665.0;705.0;160;12.428;;
8484;2206650715160;EPDM | FDA;665.0;715.0;160;14.786;;
8485;2206650725160;EPDM | FDA;665.0;725.0;160;17.176;;
8486;2206650735160;EPDM | FDA;665.0;735.0;160;19.599;;
8487;2206650745160;EPDM | FDA;665.0;745.0;160;22.054;;
8488;2206750715160;EPDM | FDA;675.0;715.0;160;12.608;;
8489;2206750725160;EPDM | FDA;675.0;725.0;160;14.999;;
8490;2206750735160;EPDM | FDA;675.0;735.0;160;17.421;;
8491;2206750745160;EPDM | FDA;675.0;745.0;160;19.877;;
8492;2206750755160;EPDM | FDA;675.0;755.0;160;22.365;;
8493;2206850725160;EPDM | FDA;685.0;725.0;160;12.788;;
8494;2206850735160;EPDM | FDA;685.0;735.0;160;15.211;;
8495;2206850745160;EPDM | FDA;685.0;745.0;160;17.667;;
8496;2206850755160;EPDM | FDA;685.0;755.0;160;20.155;;
8497;2206950735160;EPDM | FDA;695.0;735.0;160;12.968;;
8498;2206950745160;EPDM | FDA;695.0;745.0;160;15.424;;
8499;2206950755160;EPDM | FDA;695.0;755.0;160;17.912;;
8500;2207050745160;EPDM | FDA;705.0;745.0;160;13.148;;
8501;2300000020160;H-NBR;0.0;20.0;160;0.138;;
8502;2300000025160;H-NBR;0.0;25.0;160;0.191;;
8503;2300000030160;H-NBR;0.0;30.0;160;0.252;;
8504;2300000035160;H-NBR;0.0;35.0;160;0.32;;
8505;2300000040160;H-NBR;0.0;40.0;160;0.398;;
8506;2300000045160;H-NBR;0.0;45.0;160;0.483;;
8507;2300000060160;H-NBR;0.0;60.0;160;0.788;;
8508;2300120025160;H-NBR;12.0;25.0;160;0.175;;
8509;2300120030160;H-NBR;12.0;30.0;160;0.235;;
8510;2300120035160;H-NBR;12.0;35.0;160;0.304;;
8511;2300120038160;H-NBR;12.0;38.0;160;0.35;;
8512;2300120045160;H-NBR;12.0;45.0;160;0.467;;
8513;2300120052160;H-NBR;12.0;52.0;160;0.6;;
8514;2300120060160;H-NBR;12.0;60.0;160;0.772;;
8515;2300120063160;H-NBR;12.0;63.0;160;0.842;;
8516;2300120068160;H-NBR;12.0;68.0;160;0.965;;
8517;2300120076160;H-NBR;12.0;76.0;160;1.179;;
8518;2300150032160;H-NBR;15.0;32.0;160;0.25;;
8519;2300150035160;H-NBR;15.0;35.0;160;0.293;;
8520;2300150038160;H-NBR;15.0;38.0;160;0.338;;
8521;2300150040160;H-NBR;15.0;40.0;160;0.37;;
8522;2300150043160;H-NBR;15.0;43.0;160;0.42;;
8523;2300150047160;H-NBR;15.0;47.0;160;0.492;;
8524;2300150052160;H-NBR;15.0;52.0;160;0.589;;
8525;2300150060160;H-NBR;15.0;60.0;160;0.761;;
8526;2300150063160;H-NBR;15.0;63.0;160;0.831;;
8527;2300150068160;H-NBR;15.0;68.0;160;0.954;;
8528;2300150076160;H-NBR;15.0;76.0;160;1.168;;
8529;2300180030160;H-NBR;18.0;30.0;160;0.209;;
8530;2300180038160;H-NBR;18.0;38.0;160;0.324;;
8531;2300180043160;H-NBR;18.0;43.0;160;0.406;;
8532;2300180045160;H-NBR;18.0;45.0;160;0.441;;
8533;2300180047160;H-NBR;18.0;47.0;160;0.477;;
8534;2300180052160;H-NBR;18.0;52.0;160;0.574;;
8535;2300180060160;H-NBR;18.0;60.0;160;0.746;;
8536;2300180063160;H-NBR;18.0;63.0;160;0.816;;
8537;2300180068160;H-NBR;18.0;68.0;160;0.939;;
8538;2300180070160;H-NBR;18.0;70.0;160;0.991;;
8539;2300180072160;H-NBR;18.0;72.0;160;1.044;;
8540;2300180073160;H-NBR;18.0;73.0;160;1.071;;
8541;2300180084160;H-NBR;18.0;84.0;160;1.388;;
8542;2300220035160;H-NBR;22.0;35.0;160;0.255;;
8543;2300220038160;H-NBR;22.0;38.0;160;0.3;;
8544;2300220043160;H-NBR;22.0;43.0;160;0.382;;
8545;2300220047160;H-NBR;22.0;47.0;160;0.454;;
8546;2300220053160;H-NBR;22.0;53.0;160;0.571;;
8547;2300220058160;H-NBR;22.0;58.0;160;0.677;;
8548;2300220063160;H-NBR;22.0;63.0;160;0.792;;
8549;2300220068160;H-NBR;22.0;68.0;160;0.915;;
8550;2300220073160;H-NBR;22.0;73.0;160;1.047;;
8551;2300220084160;H-NBR;22.0;84.0;160;1.365;;
8552;2300240052160;H-NBR;24.0;52.0;160;0.536;;
8553;2300280040160;H-NBR;28.0;40.0;160;0.286;;
8554;2300280045160;H-NBR;28.0;45.0;160;0.372;;
8555;2300280052160;H-NBR;28.0;52.0;160;0.505;;
8556;2300280060160;H-NBR;28.0;60.0;160;0.677;;
8557;2300280063160;H-NBR;28.0;63.0;160;0.747;;
8558;2300280068160;H-NBR;28.0;68.0;160;0.87;;
8559;2300280072160;H-NBR;28.0;72.0;160;0.974;;
8560;2300280076160;H-NBR;28.0;76.0;160;1.084;;
8561;2300280084160;H-NBR;28.0;84.0;160;1.319;;
8562;2300280092160;H-NBR;28.0;92.0;160;1.575;;
8563;2300300072160;H-NBR;30.0;72.0;160;0.956;;
