Index;PartNumber;Material;ID_nom;OD_nom;Len;Weight;ID_pic;OD_pic
23812;2405000545160;MVQ | FDA;500.0;545.0;160;11.0061;;
23813;2405000551160;MVQ | FDA;500.0;551.0;160;12.2103;;
23814;2405000560160;MVQ | FDA;500.0;560.0;160;14.0409;;
23815;2405000567160;MVQ | FDA;500.0;567.0;160;15.4854;;
23816;2405000581160;MVQ | FDA;500.0;581.0;160;18.4257;;
23817;2405050535160;MVQ | FDA;505.0;535.0;160;8.1297;;
23818;2405050545160;MVQ | FDA;505.0;545.0;160;10.1079;;
23819;2405050555160;MVQ | FDA;505.0;555.0;160;12.1221;;
23820;2405050565160;MVQ | FDA;505.0;565.0;160;14.1723;;
23821;2405050570160;MVQ | FDA;505.0;570.0;160;15.2109;;
23822;2405050581160;MVQ | FDA;505.0;581.0;160;17.5275;;
23823;2405090545160;MVQ | FDA;509.0;545.0;160;9.3825;;
23824;2405090551160;MVQ | FDA;509.0;551.0;160;10.5867;;
23825;2405090560160;MVQ | FDA;509.0;560.0;160;12.4182;;
23826;2405090567160;MVQ | FDA;509.0;567.0;160;13.8618;;
23827;2405090581160;MVQ | FDA;509.0;581.0;160;16.803;;
23828;2405150545160;MVQ | FDA;515.0;545.0;160;8.2845;;
23829;2405150555160;MVQ | FDA;515.0;555.0;160;10.2987;;
23830;2405150567160;MVQ | FDA;515.0;567.0;160;12.7638;;
23831;2405150575160;MVQ | FDA;515.0;575.0;160;14.4351;;
23832;2405150581160;MVQ | FDA;515.0;581.0;160;15.7041;;
23833;2405150595160;MVQ | FDA;515.0;595.0;160;18.7155;;
23834;2405200555160;MVQ | FDA;520.0;555.0;160;9.3735;;
23835;2405200560160;MVQ | FDA;520.0;560.0;160;10.3941;;
23836;2405200570160;MVQ | FDA;520.0;570.0;160;12.4623;;
23837;2405200590160;MVQ | FDA;520.0;590.0;160;16.7067;;
23838;2405200610160;MVQ | FDA;520.0;610.0;160;21.0942;;
23839;2405240555160;MVQ | FDA;524.0;555.0;160;8.6265;;
23840;2405240567160;MVQ | FDA;524.0;567.0;160;11.0916;;
23841;2405240581160;MVQ | FDA;524.0;581.0;160;14.0319;;
23842;2405240595160;MVQ | FDA;524.0;595.0;160;17.0433;;
23843;2405240610160;MVQ | FDA;524.0;610.0;160;20.3481;;
23844;2405400575160;MVQ | FDA;540.0;575.0;160;9.7191;;
23845;2405400581160;MVQ | FDA;540.0;581.0;160;10.9881;;
23846;2405400585160;MVQ | FDA;540.0;585.0;160;11.8413;;
23847;2405400595160;MVQ | FDA;540.0;595.0;160;13.9995;;
23848;2405400610160;MVQ | FDA;540.0;610.0;160;17.3034;;
23849;2405400625160;MVQ | FDA;540.0;625.0;160;20.6883;;
23850;2405500580160;MVQ | FDA;550.0;580.0;160;8.8263;;
23851;2405500595160;MVQ | FDA;550.0;595.0;160;12.0501;;
23852;2405500610160;MVQ | FDA;550.0;610.0;160;15.3549;;
23853;2405500625160;MVQ | FDA;550.0;625.0;160;18.7398;;
23854;2405600595160;MVQ | FDA;560.0;595.0;160;10.0656;;
23855;2405600610160;MVQ | FDA;560.0;610.0;160;13.3695;;
23856;2405600625160;MVQ | FDA;560.0;625.0;160;16.7544;;
23857;2405600638160;MVQ | FDA;560.0;638.0;160;19.7532;;
23858;2405750610160;MVQ | FDA;575.0;610.0;160;10.3248;;
23859;2405750625160;MVQ | FDA;575.0;625.0;160;13.7097;;
23860;2405750638160;MVQ | FDA;575.0;638.0;160;16.7085;;
23861;2405750645160;MVQ | FDA;575.0;645.0;160;18.3483;;
23862;2405750655160;MVQ | FDA;575.0;655.0;160;20.7216;;
23863;2405750665160;MVQ | FDA;575.0;665.0;160;23.1309;;
23864;2405750675160;MVQ | FDA;575.0;675.0;160;25.5762;;
23865;2405850610160;MVQ | FDA;585.0;610.0;160;8.2494;;
23866;2405850625160;MVQ | FDA;585.0;625.0;160;11.6343;;
23867;2405850638160;MVQ | FDA;585.0;638.0;160;14.634;;
23868;2405850655160;MVQ | FDA;585.0;655.0;160;18.6471;;
23869;2405850665160;MVQ | FDA;585.0;665.0;160;21.0564;;
23870;2405850675160;MVQ | FDA;585.0;675.0;160;23.5017;;
23871;2405950638160;MVQ | FDA;595.0;638.0;160;12.5235;;
23872;2405950645160;MVQ | FDA;595.0;645.0;160;14.1633;;
23873;2405950655160;MVQ | FDA;595.0;655.0;160;16.5366;;
23874;2405950665160;MVQ | FDA;595.0;665.0;160;18.9459;;
23875;2405950675160;MVQ | FDA;595.0;675.0;160;21.3903;;
23876;2406060645160;MVQ | FDA;606.0;645.0;160;11.7999;;
23877;2406060655160;MVQ | FDA;606.0;655.0;160;14.1732;;
23878;2406060665160;MVQ | FDA;606.0;665.0;160;16.5825;;
23879;2406060675160;MVQ | FDA;606.0;675.0;160;19.0278;;
23880;2406060685160;MVQ | FDA;606.0;685.0;160;21.5082;;
23881;2406150655160;MVQ | FDA;615.0;655.0;160;12.2076;;
23882;2406150665160;MVQ | FDA;615.0;665.0;160;14.6169;;
23883;2406150675160;MVQ | FDA;615.0;675.0;160;17.0613;;
23884;2406150685160;MVQ | FDA;615.0;685.0;160;19.5426;;
23885;2406150695160;MVQ | FDA;615.0;695.0;160;22.0599;;
23886;2406250648160;MVQ | FDA;625.0;648.0;160;8.3241;;
23887;2406250665160;MVQ | FDA;625.0;665.0;160;12.3984;;
23888;2406250675160;MVQ | FDA;625.0;675.0;160;14.8437;;
23889;2406250685160;MVQ | FDA;625.0;685.0;160;17.3241;;
23890;2406250695160;MVQ | FDA;625.0;695.0;160;19.8414;;
23891;2406250705160;MVQ | FDA;625.0;705.0;160;22.3938;;
23892;2406350675160;MVQ | FDA;635.0;675.0;160;12.5892;;
23893;2406350685160;MVQ | FDA;635.0;685.0;160;15.0696;;
23894;2406350695160;MVQ | FDA;635.0;695.0;160;17.5869;;
23895;2406350705160;MVQ | FDA;635.0;705.0;160;20.1393;;
23896;2406350715160;MVQ | FDA;635.0;715.0;160;22.7286;;
23897;2406450685160;MVQ | FDA;645.0;685.0;160;12.78;;
23898;2406450695160;MVQ | FDA;645.0;695.0;160;15.2964;;
23899;2406450705160;MVQ | FDA;645.0;705.0;160;17.8497;;
23900;2406450715160;MVQ | FDA;645.0;715.0;160;20.4381;;
23901;2406450725160;MVQ | FDA;645.0;725.0;160;23.0625;;
23902;2406550695160;MVQ | FDA;655.0;695.0;160;12.9708;;
23903;2406550705160;MVQ | FDA;655.0;705.0;160;15.5232;;
23904;2406550715160;MVQ | FDA;655.0;715.0;160;18.1125;;
23905;2406550725160;MVQ | FDA;655.0;725.0;160;20.7369;;
23906;2406550735160;MVQ | FDA;655.0;735.0;160;23.3973;;
23907;2406650705160;MVQ | FDA;665.0;705.0;160;13.1616;;
23908;2406650715160;MVQ | FDA;665.0;715.0;160;15.75;;
23909;2406650725160;MVQ | FDA;665.0;725.0;160;18.3744;;
23910;2406650735160;MVQ | FDA;665.0;735.0;160;21.0357;;
23911;2406650745160;MVQ | FDA;665.0;745.0;160;23.7312;;
23912;2406750715160;MVQ | FDA;675.0;715.0;160;13.3524;;
23913;2406750725160;MVQ | FDA;675.0;725.0;160;15.9768;;
23914;2406750735160;MVQ | FDA;675.0;735.0;160;18.6372;;
23915;2406750745160;MVQ | FDA;675.0;745.0;160;21.3336;;
23916;2406750755160;MVQ | FDA;675.0;755.0;160;24.066;;
23917;2406850725160;MVQ | FDA;685.0;725.0;160;13.5432;;
23918;2406850735160;MVQ | FDA;685.0;735.0;160;16.2036;;
23919;2406850745160;MVQ | FDA;685.0;745.0;160;18.9;;
23920;2406850755160;MVQ | FDA;685.0;755.0;160;21.6324;;
23921;2406950735160;MVQ | FDA;695.0;735.0;160;13.734;;
23922;2406950745160;MVQ | FDA;695.0;745.0;160;16.4304;;
23923;2406950755160;MVQ | FDA;695.0;755.0;160;19.1628;;
23924;2407050745160;MVQ | FDA;705.0;745.0;160;13.9248;;
23925;2700000020160;MVQ Blue | FDA;0.0;20.0;160;0.1395;;
23926;2700000025160;MVQ Blue | FDA;0.0;25.0;160;0.1944;;
23927;2700000030160;MVQ Blue | FDA;0.0;30.0;160;0.2583;;
23928;2700000035160;MVQ Blue | FDA;0.0;35.0;160;0.3312;;
23929;2700000040160;MVQ Blue | FDA;0.0;40.0;160;0.414;;
23930;2700000045160;MVQ Blue | FDA;0.0;45.0;160;0.5049;;
23931;2700000060160;MVQ Blue | FDA;0.0;60.0;160;0.8307;;
23932;2700120025160;MVQ Blue | FDA;12.0;25.0;160;0.1773;;
23933;2700120030160;MVQ Blue | FDA;12.0;30.0;160;0.2412;;
23934;2700120035160;MVQ Blue | FDA;12.0;35.0;160;0.3141;;
23935;2700120038160;MVQ Blue | FDA;12.0;38.0;160;0.3618;;
23936;2700120045160;MVQ Blue | FDA;12.0;45.0;160;0.4869;;
23937;2700120052160;MVQ Blue | FDA;12.0;52.0;160;0.6291;;
23938;2700120060160;MVQ Blue | FDA;12.0;60.0;160;0.8136;;
23939;2700120063160;MVQ Blue | FDA;12.0;63.0;160;0.8883;;
23940;2700120068160;MVQ Blue | FDA;12.0;68.0;160;1.0206;;
23941;2700120076160;MVQ Blue | FDA;12.0;76.0;160;1.251;;
23942;2700150032160;MVQ Blue | FDA;15.0;32.0;160;0.2565;;
23943;2700150035160;MVQ Blue | FDA;15.0;35.0;160;0.3015;;
23944;2700150038160;MVQ Blue | FDA;15.0;38.0;160;0.3492;;
23945;2700150040160;MVQ Blue | FDA;15.0;40.0;160;0.3834;;
23946;2700150043160;MVQ Blue | FDA;15.0;43.0;160;0.4365;;
23947;2700150047160;MVQ Blue | FDA;15.0;47.0;160;0.513;;
23948;2700150052160;MVQ Blue | FDA;15.0;52.0;160;0.6165;;
23949;2700150060160;MVQ Blue | FDA;15.0;60.0;160;0.801;;
23950;2700150063160;MVQ Blue | FDA;15.0;63.0;160;0.8757;;
23951;2700150068160;MVQ Blue | FDA;15.0;68.0;160;1.008;;
23952;2700150076160;MVQ Blue | FDA;15.0;76.0;160;1.2384;;
23953;2700180030160;MVQ Blue | FDA;18.0;30.0;160;0.2124;;
23954;2700180038160;MVQ Blue | FDA;18.0;38.0;160;0.3339;;
23955;2700180043160;MVQ Blue | FDA;18.0;43.0;160;0.4212;;
23956;2700180045160;MVQ Blue | FDA;18.0;45.0;160;0.459;;
23957;2700180047160;MVQ Blue | FDA;18.0;47.0;160;0.4977;;
23958;2700180052160;MVQ Blue | FDA;18.0;52.0;160;0.6012;;
23959;2700180060160;MVQ Blue | FDA;18.0;60.0;160;0.7848;;
23960;2700180063160;MVQ Blue | FDA;18.0;63.0;160;0.8604;;
23961;2700180068160;MVQ Blue | FDA;18.0;68.0;160;0.9927;;
23962;2700180070160;MVQ Blue | FDA;18.0;70.0;160;1.0476;;
23963;2700180072160;MVQ Blue | FDA;18.0;72.0;160;1.1043;;
23964;2700180073160;MVQ Blue | FDA;18.0;73.0;160;1.1331;;
23965;2700180076160;MVQ Blue | FDA;18.0;76.0;160;1.2222;;
23966;2700180084160;MVQ Blue | FDA;18.0;84.0;160;1.4751;;
23967;2700220035160;MVQ Blue | FDA;22.0;35.0;160;0.2601;;
23968;2700220038160;MVQ Blue | FDA;22.0;38.0;160;0.3078;;
23969;2700220043160;MVQ Blue | FDA;22.0;43.0;160;0.3951;;
23970;2700220047160;MVQ Blue | FDA;22.0;47.0;160;0.4716;;
23971;2700220053160;MVQ Blue | FDA;22.0;53.0;160;0.5967;;
23972;2700220058160;MVQ Blue | FDA;22.0;58.0;160;0.711;;
23973;2700220063160;MVQ Blue | FDA;22.0;63.0;160;0.8343;;
23974;2700220068160;MVQ Blue | FDA;22.0;68.0;160;0.9666;;
23975;2700220073160;MVQ Blue | FDA;22.0;73.0;160;1.107;;
23976;2700220084160;MVQ Blue | FDA;22.0;84.0;160;1.4499;;
23977;2700240052160;MVQ Blue | FDA;24.0;52.0;160;0.5598;;
23978;2700280040160;MVQ Blue | FDA;28.0;40.0;160;0.2916;;
23979;2700280045160;MVQ Blue | FDA;28.0;45.0;160;0.3825;;
23980;2700280052160;MVQ Blue | FDA;28.0;52.0;160;0.5256;;
23981;2700280060160;MVQ Blue | FDA;28.0;60.0;160;0.7092;;
23982;2700280063160;MVQ Blue | FDA;28.0;63.0;160;0.7848;;
23983;2700280068160;MVQ Blue | FDA;28.0;68.0;160;0.9162;;
23984;2700280072160;MVQ Blue | FDA;28.0;72.0;160;1.0287;;
23985;2700280076160;MVQ Blue | FDA;28.0;76.0;160;1.1466;;
23986;2700280084160;MVQ Blue | FDA;28.0;84.0;160;1.3995;;
23987;2700280092160;MVQ Blue | FDA;28.0;92.0;160;1.6758;;
23988;2702800124160;MVQ Blue | FDA;28.0;124.0;160;3.01;;
23989;2700300072160;MVQ Blue | FDA;30.0;72.0;160;1.0089;;
23990;2700300092160;MVQ Blue | FDA;30.0;92.0;160;1.656;;
23991;2700340047160;MVQ Blue | FDA;34.0;47.0;160;0.3591;;
23992;2700340053160;MVQ Blue | FDA;34.0;53.0;160;0.4842;;
23993;2700340058160;MVQ Blue | FDA;34.0;58.0;160;0.5985;;
23994;2700340063160;MVQ Blue | FDA;34.0;63.0;160;0.7218;;
23995;2700340068160;MVQ Blue | FDA;34.0;68.0;160;0.8541;;
23996;2700340073160;MVQ Blue | FDA;34.0;73.0;160;0.9954;;
23997;2700340078160;MVQ Blue | FDA;34.0;78.0;160;1.1448;;
23998;2700340084160;MVQ Blue | FDA;34.0;84.0;160;1.3374;;
23999;2700340092160;MVQ Blue | FDA;34.0;92.0;160;1.6128;;
24000;2700350052160;MVQ Blue | FDA;35.0;52.0;160;0.4509;;
24001;2700350055160;MVQ Blue | FDA;35.0;55.0;160;0.5175;;
24002;2700380053160;MVQ Blue | FDA;38.0;53.0;160;0.4356;;
24003;2700380060160;MVQ Blue | FDA;38.0;60.0;160;0.5976;;
24004;2700380063160;MVQ Blue | FDA;38.0;63.0;160;0.6732;;
24005;2700380065160;MVQ Blue | FDA;38.0;65.0;160;0.7245;;
24006;2700380068160;MVQ Blue | FDA;38.0;68.0;160;0.8046;;
24007;2700380072160;MVQ Blue | FDA;38.0;72.0;160;0.9171;;
24008;2700380076160;MVQ Blue | FDA;38.0;76.0;160;1.035;;
24009;2700380084160;MVQ Blue | FDA;38.0;84.0;160;1.2879;;
24010;2700380092160;MVQ Blue | FDA;38.0;92.0;160;1.5642;;
24011;2700380098160;MVQ Blue | FDA;38.0;98.0;160;1.7865;;
24012;2700380102160;MVQ Blue | FDA;38.0;102.0;160;1.9413;;
24013;2700420058160;MVQ Blue | FDA;42.0;58.0;160;0.495;;
24014;2700420063160;MVQ Blue | FDA;42.0;63.0;160;0.6183;;
24015;2700420068160;MVQ Blue | FDA;42.0;68.0;160;0.7506;;
24016;2700420075160;MVQ Blue | FDA;42.0;75.0;160;0.9504;;
24017;2700420078160;MVQ Blue | FDA;42.0;78.0;160;1.0413;;
24018;2700420084160;MVQ Blue | FDA;42.0;84.0;160;1.2339;;
24019;2700420089160;MVQ Blue | FDA;42.0;89.0;160;1.4031;;
24020;2700420092160;MVQ Blue | FDA;42.0;92.0;160;1.5093;;
24021;2700420098160;MVQ Blue | FDA;42.0;98.0;160;1.7316;;
24022;2700420104160;MVQ Blue | FDA;42.0;104.0;160;1.9665;;
24023;2700450055160;MVQ Blue | FDA;45.0;55.0;160;0.3807;;
24024;2700450060160;MVQ Blue | FDA;45.0;60.0;160;0.4986;;
24025;2700450065160;MVQ Blue | FDA;45.0;65.0;160;0.6255;;
24026;2700450068160;MVQ Blue | FDA;45.0;68.0;160;0.7056;;
24027;2700450073160;MVQ Blue | FDA;45.0;73.0;160;0.8469;;
24028;2700450078160;MVQ Blue | FDA;45.0;78.0;160;0.9963;;
24029;2700450084160;MVQ Blue | FDA;45.0;84.0;160;1.1889;;
24030;2700450089160;MVQ Blue | FDA;45.0;89.0;160;1.359;;
24031;2700480060160;MVQ Blue | FDA;48.0;60.0;160;0.45;;
24032;2700480063160;MVQ Blue | FDA;48.0;63.0;160;0.5256;;
24033;2700480068160;MVQ Blue | FDA;48.0;68.0;160;0.6579;;
24034;2700480072160;MVQ Blue | FDA;48.0;72.0;160;0.7695;;
24035;2700480076160;MVQ Blue | FDA;48.0;76.0;160;0.8874;;
24036;2700480078160;MVQ Blue | FDA;48.0;78.0;160;0.9486;;
24037;2700480082160;MVQ Blue | FDA;48.0;82.0;160;1.0755;;
24038;2700480088160;MVQ Blue | FDA;48.0;88.0;160;1.2762;;
24039;2700480092160;MVQ Blue | FDA;48.0;92.0;160;1.4166;;
24040;2700480098160;MVQ Blue | FDA;48.0;98.0;160;1.6389;;
24041;2700480102160;MVQ Blue | FDA;48.0;102.0;160;1.7937;;
24042;2700480108160;MVQ Blue | FDA;48.0;108.0;160;2.0376;;
24043;2700510065160;MVQ Blue | FDA;51.0;65.0;160;0.5256;;
24044;2700510068160;MVQ Blue | FDA;51.0;68.0;160;0.6066;;
24045;2700510073160;MVQ Blue | FDA;51.0;73.0;160;0.747;;
24046;2700510078160;MVQ Blue | FDA;51.0;78.0;160;0.8973;;
24047;2700510084160;MVQ Blue | FDA;51.0;84.0;160;1.089;;
24048;2700510089160;MVQ Blue | FDA;51.0;89.0;160;1.2591;;
24049;2700510094160;MVQ Blue | FDA;51.0;94.0;160;1.4382;;
24050;2700510098160;MVQ Blue | FDA;51.0;98.0;160;1.5876;;
24051;2700510104160;MVQ Blue | FDA;51.0;104.0;160;1.8225;;
24052;2700510108160;MVQ Blue | FDA;51.0;108.0;160;1.9863;;
24053;2700540068160;MVQ Blue | FDA;54.0;68.0;160;0.5517;;
24054;2700540072160;MVQ Blue | FDA;54.0;72.0;160;0.6642;;
24055;2700540076160;MVQ Blue | FDA;54.0;76.0;160;0.7821;;
24056;2700540084160;MVQ Blue | FDA;54.0;84.0;160;1.035;;
24057;2700540090160;MVQ Blue | FDA;54.0;90.0;160;1.2402;;
24058;2700540094160;MVQ Blue | FDA;54.0;94.0;160;1.3833;;
24059;2700540098160;MVQ Blue | FDA;54.0;98.0;160;1.5336;;
24060;2700540104160;MVQ Blue | FDA;54.0;104.0;160;1.7685;;
24061;2700540108160;MVQ Blue | FDA;54.0;108.0;160;1.9323;;
24062;2700540166160;MVQ Blue | FDA;54.0;166.0;160;4.9536;;
24063;2700570073160;MVQ Blue | FDA;57.0;73.0;160;0.6354;;
24064;2700570078160;MVQ Blue | FDA;57.0;78.0;160;0.7857;;
24065;2700570084160;MVQ Blue | FDA;57.0;84.0;160;0.9774;;
24066;2700570088160;MVQ Blue | FDA;57.0;88.0;160;1.1124;;
24067;2700570094160;MVQ Blue | FDA;57.0;94.0;160;1.3257;;
24068;2700570098160;MVQ Blue | FDA;57.0;98.0;160;1.4751;;
24069;2700570104160;MVQ Blue | FDA;57.0;104.0;160;1.7109;;
24070;2700570108160;MVQ Blue | FDA;57.0;108.0;160;1.8747;;
24071;2700570114160;MVQ Blue | FDA;57.0;114.0;160;2.1312;;
24072;2700600076160;MVQ Blue | FDA;60.0;76.0;160;0.6633;;
24073;2700600079160;MVQ Blue | FDA;60.0;79.0;160;0.7551;;
24074;2700600082160;MVQ Blue | FDA;60.0;82.0;160;0.8505;;
24075;2700600089160;MVQ Blue | FDA;60.0;89.0;160;1.0863;;
24076;2700600092160;MVQ Blue | FDA;60.0;92.0;160;1.1925;;
24077;2700600098160;MVQ Blue | FDA;60.0;98.0;160;1.4148;;
24078;2700600104160;MVQ Blue | FDA;60.0;104.0;160;1.6497;;
24079;2700600108160;MVQ Blue | FDA;60.0;108.0;160;1.8135;;
24080;2700600114160;MVQ Blue | FDA;60.0;114.0;160;2.07;;
24081;2700600119160;MVQ Blue | FDA;60.0;119.0;160;2.2941;;
24082;2700600124160;MVQ Blue | FDA;60.0;124.0;160;2.5263;;
24083;2700630079160;MVQ Blue | FDA;63.0;79.0;160;0.6912;;
24084;2700630084160;MVQ Blue | FDA;63.0;84.0;160;0.8523;;
24085;2700630089160;MVQ Blue | FDA;63.0;89.0;160;1.0224;;
24086;2700630094160;MVQ Blue | FDA;63.0;94.0;160;1.2006;;
24087;2700630101160;MVQ Blue | FDA;63.0;101.0;160;1.4661;;
24088;2700660084160;MVQ Blue | FDA;66.0;84.0;160;0.7848;;
24089;2700660089160;MVQ Blue | FDA;66.0;89.0;160;0.9549;;
24090;2700660094160;MVQ Blue | FDA;66.0;94.0;160;1.1331;;
24091;2700660098160;MVQ Blue | FDA;66.0;98.0;160;1.2825;;
24092;2700660104160;MVQ Blue | FDA;66.0;104.0;160;1.5183;;
24093;2700660109160;MVQ Blue | FDA;66.0;109.0;160;1.7235;;
24094;2700660114160;MVQ Blue | FDA;66.0;114.0;160;1.9386;;
24095;2700660119160;MVQ Blue | FDA;66.0;119.0;160;2.1618;;
24096;2700700084160;MVQ Blue | FDA;70.0;84.0;160;0.6903;;
24097;2700700089160;MVQ Blue | FDA;70.0;89.0;160;0.8595;;
24098;2700700092160;MVQ Blue | FDA;70.0;92.0;160;0.9657;;
24099;2700700098160;MVQ Blue | FDA;70.0;98.0;160;1.188;;
24100;2700700104160;MVQ Blue | FDA;70.0;104.0;160;1.4229;;
24101;2700700108160;MVQ Blue | FDA;70.0;108.0;160;1.5867;;
24102;2700700114160;MVQ Blue | FDA;70.0;114.0;160;1.8432;;
24103;2700700119160;MVQ Blue | FDA;70.0;119.0;160;2.0673;;
24104;2700700124160;MVQ Blue | FDA;70.0;124.0;160;2.2995;;
24105;2700700132160;MVQ Blue | FDA;70.0;132.0;160;2.691;;
24106;2700760092160;MVQ Blue | FDA;76.0;92.0;160;0.8127;;
24107;2700760098160;MVQ Blue | FDA;76.0;98.0;160;1.035;;
24108;2700760104160;MVQ Blue | FDA;76.0;104.0;160;1.2699;;
24109;2700760108160;MVQ Blue | FDA;76.0;108.0;160;1.4337;;
24110;2700760114160;MVQ Blue | FDA;76.0;114.0;160;1.6902;;
24111;2700760118160;MVQ Blue | FDA;76.0;118.0;160;1.8684;;
24112;2700760124160;MVQ Blue | FDA;76.0;124.0;160;2.1465;;
24113;2700760132160;MVQ Blue | FDA;76.0;132.0;160;2.538;;
24114;2700760140160;MVQ Blue | FDA;76.0;140.0;160;2.952;;
24115;2700800092160;MVQ Blue | FDA;80.0;92.0;160;0.7038;;
24116;2700800098160;MVQ Blue | FDA;80.0;98.0;160;0.9261;;
24117;2700800102160;MVQ Blue | FDA;80.0;102.0;160;1.0809;;
24118;2700800108160;MVQ Blue | FDA;80.0;108.0;160;1.3248;;
24119;2700800112160;MVQ Blue | FDA;80.0;112.0;160;1.494;;
24120;2700800114160;MVQ Blue | FDA;80.0;114.0;160;1.5813;;
24121;2700800119160;MVQ Blue | FDA;80.0;119.0;160;1.8045;;
24122;2700800124160;MVQ Blue | FDA;80.0;124.0;160;2.0376;;
24123;2700800132160;MVQ Blue | FDA;80.0;132.0;160;2.4282;;
24124;2700800140160;MVQ Blue | FDA;80.0;140.0;160;2.8422;;
24125;2700800150160;MVQ Blue | FDA;80.0;150.0;160;3.3921;;
24126;2700860104160;MVQ Blue | FDA;86.0;104.0;160;0.9864;;
24127;2700860109160;MVQ Blue | FDA;86.0;109.0;160;1.1916;;
24128;2700860114160;MVQ Blue | FDA;86.0;114.0;160;1.4067;;
24129;2700860118160;MVQ Blue | FDA;86.0;118.0;160;1.5849;;
24130;2700860125160;MVQ Blue | FDA;86.0;125.0;160;1.9107;;
24131;2700860135160;MVQ Blue | FDA;86.0;135.0;160;2.4066;;
24132;2700860145160;MVQ Blue | FDA;86.0;145.0;160;2.9385;;
24133;2700900104160;MVQ Blue | FDA;90.0;104.0;160;0.8622;;
24134;2700900109160;MVQ Blue | FDA;90.0;109.0;160;1.0683;;
24135;2700900112160;MVQ Blue | FDA;90.0;112.0;160;1.1961;;
24136;2700900114160;MVQ Blue | FDA;90.0;114.0;160;1.2834;;
24137;2700900119160;MVQ Blue | FDA;90.0;119.0;160;1.5066;;
24138;2700900124160;MVQ Blue | FDA;90.0;124.0;160;1.7397;;
24139;2700900132160;MVQ Blue | FDA;90.0;132.0;160;2.1303;;
24140;2700900135160;MVQ Blue | FDA;90.0;135.0;160;2.2824;;
24141;2700900140160;MVQ Blue | FDA;90.0;140.0;160;2.5443;;
24142;2700900145160;MVQ Blue | FDA;90.0;145.0;160;2.8143;;
24143;2700900153160;MVQ Blue | FDA;90.0;153.0;160;3.2661;;
24144;2700950109160;MVQ Blue | FDA;95.0;109.0;160;0.9054;;
24145;2700950114160;MVQ Blue | FDA;95.0;114.0;160;1.1205;;
24146;2700950118160;MVQ Blue | FDA;95.0;118.0;160;1.2987;;
24147;2700950125160;MVQ Blue | FDA;95.0;125.0;160;1.6245;;
24148;2700950130160;MVQ Blue | FDA;95.0;130.0;160;1.8675;;
24149;2700950135160;MVQ Blue | FDA;95.0;135.0;160;2.1204;;
24150;2700950145160;MVQ Blue | FDA;95.0;145.0;160;2.6523;;
24151;2700950155160;MVQ Blue | FDA;95.0;155.0;160;3.2193;;
24152;2701000114160;MVQ Blue | FDA;100.0;114.0;160;0.9486;;
24153;2701000119160;MVQ Blue | FDA;100.0;119.0;160;1.1727;;
24154;2701000124160;MVQ Blue | FDA;100.0;124.0;160;1.4049;;
24155;2701000132160;MVQ Blue | FDA;100.0;132.0;160;1.7964;;
24156;2701000135160;MVQ Blue | FDA;100.0;135.0;160;1.9485;;
24157;2701000140160;MVQ Blue | FDA;100.0;140.0;160;2.2104;;
24158;2701000145160;MVQ Blue | FDA;100.0;145.0;160;2.4804;;
24159;2701000148160;MVQ Blue | FDA;100.0;148.0;160;2.6469;;
24160;2701000156160;MVQ Blue | FDA;100.0;156.0;160;3.1068;;
24161;2701000166160;MVQ Blue | FDA;100.0;166.0;160;3.7134;;
24162;2701000190160;MVQ Blue | FDA;100.0;190.0;160;5.3172;;
24163;2701000230160;MVQ Blue | FDA;100.0;230.0;160;8.4492;;
24164;2701050125160;MVQ Blue | FDA;105.0;125.0;160;1.2726;;
24165;2701050135160;MVQ Blue | FDA;105.0;135.0;160;1.7685;;
24166;2701050145160;MVQ Blue | FDA;105.0;145.0;160;2.2995;;
24167;2701050155160;MVQ Blue | FDA;105.0;155.0;160;2.8674;;
24168;2701080124160;MVQ Blue | FDA;108.0;124.0;160;1.1124;;
24169;2701080132160;MVQ Blue | FDA;108.0;132.0;160;1.503;;
24170;2701080135160;MVQ Blue | FDA;108.0;135.0;160;1.6551;;
24171;2701080140160;MVQ Blue | FDA;108.0;140.0;160;1.917;;
24172;2701080145160;MVQ Blue | FDA;108.0;145.0;160;2.187;;
24173;2701080156160;MVQ Blue | FDA;108.0;156.0;160;2.8134;;
24174;2701080158160;MVQ Blue | FDA;108.0;158.0;160;2.9322;;
24175;2701080165160;MVQ Blue | FDA;108.0;165.0;160;3.3579;;
24176;2701080172160;MVQ Blue | FDA;108.0;172.0;160;3.8025;;
24177;2701080175160;MVQ Blue | FDA;108.0;175.0;160;3.9978;;
24178;2701140132160;MVQ Blue | FDA;114.0;132.0;160;1.2681;;
24179;2701140135160;MVQ Blue | FDA;114.0;135.0;160;1.4202;;
24180;2701140140160;MVQ Blue | FDA;114.0;140.0;160;1.6821;;
24181;2701140145160;MVQ Blue | FDA;114.0;145.0;160;1.9521;;
24182;2701140148160;MVQ Blue | FDA;114.0;148.0;160;2.1186;;
24183;2701140165160;MVQ Blue | FDA;114.0;165.0;160;3.123;;
24184;2701140175160;MVQ Blue | FDA;114.0;175.0;160;3.7629;;
24185;2701140185160;MVQ Blue | FDA;114.0;185.0;160;4.4379;;
24186;2701150156160;MVQ Blue | FDA;115.0;156.0;160;2.538;;
24187;2701150172160;MVQ Blue | FDA;115.0;172.0;160;3.5271;;
24188;2701150215160;MVQ Blue | FDA;115.0;215.0;160;6.6384;;
